usage_id,facility_id,district,date,blood_group,units_used,is_spike_day,spike_reason
USG004596,FAC021,Koppal,2026-07-30,B+,7,True,Monsoon peak flood-risk weeks
USG004597,FAC021,Koppal,2026-07-30,O-,1,True,Monsoon peak flood-risk weeks
USG004598,FAC021,Koppal,2026-07-31,B+,1,True,Monsoon peak flood-risk weeks
USG004599,FAC022,Koppal,2025-08-04,O+,5,True,Monsoon peak flood-risk weeks
USG004600,FAC022,Koppal,2025-08-04,O-,5,True,Monsoon peak flood-risk weeks
USG004601,FAC022,Koppal,2025-08-05,AB-,5,True,Monsoon peak flood-risk weeks
USG004602,FAC022,Koppal,2025-08-11,B+,1,False,
USG004603,FAC022,Koppal,2025-08-12,A+,3,False,
USG004604,FAC022,Koppal,2025-08-15,AB+,3,False,
USG004605,FAC022,Koppal,2025-08-24,B-,1,False,
USG004606,FAC022,Koppal,2025-08-25,B-,1,False,
USG004607,FAC022,Koppal,2025-08-26,O+,2,False,
USG004608,FAC022,Koppal,2025-09-01,O-,1,False,
USG004609,FAC022,Koppal,2025-09-03,O-,2,False,
USG004610,FAC022,Koppal,2025-09-03,B-,3,False,
USG004611,FAC022,Koppal,2025-09-07,B-,1,False,
USG004612,FAC022,Koppal,2025-09-10,O+,1,False,
USG004613,FAC022,Koppal,2025-09-15,B+,1,False,
USG004614,FAC022,Koppal,2025-09-16,O+,3,True,Festival travel peak (Dasara)
USG004615,FAC022,Koppal,2025-09-16,A+,4,True,Festival travel peak (Dasara)
USG004616,FAC022,Koppal,2025-09-16,B-,3,True,Festival travel peak (Dasara)
USG004617,FAC022,Koppal,2025-09-18,A-,2,True,Festival travel peak (Dasara)
USG004618,FAC022,Koppal,2025-09-19,O+,3,True,Festival travel peak (Dasara)
USG004619,FAC022,Koppal,2025-09-19,B+,2,True,Festival travel peak (Dasara)
USG004620,FAC022,Koppal,2025-09-19,A-,2,True,Festival travel peak (Dasara)
USG004621,FAC022,Koppal,2025-09-20,O+,3,True,Festival travel peak (Dasara)
USG004622,FAC022,Koppal,2025-09-20,A+,1,True,Festival travel peak (Dasara)
USG004623,FAC022,Koppal,2025-09-22,A+,1,True,Festival travel peak (Dasara)
USG004624,FAC022,Koppal,2025-09-22,AB+,3,True,Festival travel peak (Dasara)
USG004625,FAC022,Koppal,2025-09-26,O+,3,True,Festival travel peak (Dasara)
USG004626,FAC022,Koppal,2025-09-27,B-,4,True,Festival travel peak (Dasara)
USG004627,FAC022,Koppal,2025-09-28,B+,3,True,Festival travel peak (Dasara)
USG004628,FAC022,Koppal,2025-09-28,A-,3,True,Festival travel peak (Dasara)
USG004629,FAC022,Koppal,2025-09-29,AB+,3,True,Festival travel peak (Dasara)
USG004630,FAC022,Koppal,2025-09-30,AB+,2,True,Festival travel peak (Dasara)
USG004631,FAC022,Koppal,2025-09-30,B-,3,True,Festival travel peak (Dasara)
USG004632,FAC022,Koppal,2025-10-01,B+,3,True,Festival travel peak (Dasara)
USG004633,FAC022,Koppal,2025-10-02,B+,1,True,Festival travel peak (Dasara)
USG004634,FAC022,Koppal,2025-10-02,A-,5,True,Festival travel peak (Dasara)
USG004635,FAC022,Koppal,2025-10-03,O+,3,True,Festival travel peak (Dasara)
USG004636,FAC022,Koppal,2025-10-03,AB+,3,True,Festival travel peak (Dasara)
USG004637,FAC022,Koppal,2025-10-04,B+,4,True,Festival travel peak (Dasara)
USG004638,FAC022,Koppal,2025-10-04,A-,3,True,Festival travel peak (Dasara)
USG004639,FAC022,Koppal,2025-10-05,A+,5,True,Festival travel peak (Dasara)
USG004640,FAC022,Koppal,2025-10-06,O+,1,True,Festival travel peak (Dasara)
USG004641,FAC022,Koppal,2025-10-09,A+,3,True,Festival travel peak (Dasara)
USG004642,FAC022,Koppal,2025-10-10,A+,3,True,Festival travel peak (Dasara)
USG004643,FAC022,Koppal,2025-10-13,AB+,1,False,
USG004644,FAC022,Koppal,2025-10-13,B-,3,False,
USG004645,FAC022,Koppal,2025-10-20,O+,2,False,
USG004646,FAC022,Koppal,2025-10-20,AB+,1,False,
USG004647,FAC022,Koppal,2025-10-22,A+,1,False,
USG004648,FAC022,Koppal,2025-10-29,B-,2,False,
USG004649,FAC022,Koppal,2025-10-30,A+,3,False,
USG004650,FAC022,Koppal,2025-11-02,O-,2,False,
USG004651,FAC022,Koppal,2025-11-06,A+,1,False,
USG004652,FAC022,Koppal,2025-11-08,O+,1,False,
USG004653,FAC022,Koppal,2025-11-13,O+,2,False,
USG004654,FAC022,Koppal,2025-11-15,A-,3,False,
USG004655,FAC022,Koppal,2025-11-16,A-,2,False,
USG004656,FAC022,Koppal,2025-11-17,A+,3,False,
USG004657,FAC022,Koppal,2025-11-18,O-,3,False,
USG004658,FAC022,Koppal,2025-11-20,B+,3,False,
USG004659,FAC022,Koppal,2025-11-22,A+,2,False,
USG004660,FAC022,Koppal,2025-11-26,B+,1,False,
USG004661,FAC022,Koppal,2025-11-28,AB+,1,False,
USG004662,FAC022,Koppal,2025-12-01,O+,2,False,
USG004663,FAC022,Koppal,2025-12-04,AB-,2,False,
USG004664,FAC022,Koppal,2025-12-08,O+,5,True,Local incident spike
USG004665,FAC022,Koppal,2025-12-08,AB-,3,True,Local incident spike
USG004666,FAC022,Koppal,2025-12-09,B+,3,False,
USG004667,FAC022,Koppal,2025-12-10,A+,3,False,
USG004668,FAC022,Koppal,2025-12-12,A+,1,False,
USG004669,FAC022,Koppal,2025-12-13,O+,4,True,Local incident spike
USG004670,FAC022,Koppal,2025-12-13,O-,5,True,Local incident spike
USG004671,FAC022,Koppal,2025-12-14,B+,2,False,
USG004672,FAC022,Koppal,2025-12-15,O-,3,False,
USG004673,FAC022,Koppal,2025-12-18,O-,2,False,
USG004674,FAC022,Koppal,2025-12-20,B+,2,False,
USG004675,FAC022,Koppal,2025-12-21,O+,1,False,
USG004676,FAC022,Koppal,2025-12-22,O+,2,False,
USG004677,FAC022,Koppal,2025-12-30,A+,2,True,New Year travel period
USG004678,FAC022,Koppal,2025-12-30,AB-,1,True,New Year travel period
USG004679,FAC022,Koppal,2026-01-01,O+,5,True,New Year travel period
USG004680,FAC022,Koppal,2026-01-02,A+,1,True,New Year travel period
USG004681,FAC022,Koppal,2026-01-04,AB+,1,False,
USG004682,FAC022,Koppal,2026-01-10,O+,3,False,
USG004683,FAC022,Koppal,2026-01-13,A+,1,False,
USG004684,FAC022,Koppal,2026-01-16,B+,1,False,
USG004685,FAC022,Koppal,2026-01-22,AB-,1,False,
USG004686,FAC022,Koppal,2026-01-27,B+,2,False,
USG004687,FAC022,Koppal,2026-01-27,A+,2,False,
USG004688,FAC022,Koppal,2026-01-28,AB-,2,False,
USG004689,FAC022,Koppal,2026-01-30,B+,2,False,
USG004690,FAC022,Koppal,2026-02-02,O+,1,False,
USG004691,FAC022,Koppal,2026-02-02,B+,3,False,
USG004692,FAC022,Koppal,2026-02-04,AB-,3,False,
USG004693,FAC022,Koppal,2026-02-05,O+,1,False,
USG004694,FAC022,Koppal,2026-02-11,AB+,3,False,
USG004695,FAC022,Koppal,2026-02-18,O+,3,False,
USG004696,FAC022,Koppal,2026-02-19,O+,1,False,
USG004697,FAC022,Koppal,2026-02-25,A+,3,False,
USG004698,FAC022,Koppal,2026-03-05,AB-,3,False,
USG004699,FAC022,Koppal,2026-03-06,AB+,1,False,
USG004700,FAC022,Koppal,2026-03-10,A+,2,False,
USG004701,FAC022,Koppal,2026-03-13,O+,2,False,
USG004702,FAC022,Koppal,2026-03-15,O+,1,False,
USG004703,FAC022,Koppal,2026-03-15,A+,2,False,
USG004704,FAC022,Koppal,2026-03-17,O-,1,False,
USG004705,FAC022,Koppal,2026-03-21,B+,2,False,
USG004706,FAC022,Koppal,2026-03-22,B+,3,False,
USG004707,FAC022,Koppal,2026-03-22,O-,1,False,
USG004708,FAC022,Koppal,2026-03-23,B+,1,False,
USG004709,FAC022,Koppal,2026-03-24,A+,3,False,
USG004710,FAC022,Koppal,2026-03-24,AB+,1,False,
USG004711,FAC022,Koppal,2026-03-25,B+,2,True,Local incident spike
USG004712,FAC022,Koppal,2026-03-26,B+,2,False,
USG004713,FAC022,Koppal,2026-03-28,B-,2,False,
USG004714,FAC022,Koppal,2026-04-03,AB+,3,False,
USG004715,FAC022,Koppal,2026-04-03,B-,1,False,
USG004716,FAC022,Koppal,2026-04-04,O-,1,False,
USG004717,FAC022,Koppal,2026-04-05,AB-,3,False,
USG004718,FAC022,Koppal,2026-04-08,B+,2,False,
USG004719,FAC022,Koppal,2026-04-09,B+,2,False,
USG004720,FAC022,Koppal,2026-04-10,O+,3,False,
USG004721,FAC022,Koppal,2026-04-14,B+,2,False,
USG004722,FAC022,Koppal,2026-04-14,A-,1,False,
USG004723,FAC022,Koppal,2026-04-16,B-,2,False,
USG004724,FAC022,Koppal,2026-04-21,AB-,2,False,
USG004725,FAC022,Koppal,2026-04-28,O+,2,False,
USG004726,FAC022,Koppal,2026-05-02,O+,2,False,
USG004727,FAC022,Koppal,2026-05-03,AB-,1,False,
USG004728,FAC022,Koppal,2026-05-04,B-,1,False,
USG004729,FAC022,Koppal,2026-05-12,O+,1,False,
USG004730,FAC022,Koppal,2026-05-16,AB+,3,False,
USG004731,FAC022,Koppal,2026-05-18,O-,1,False,
USG004732,FAC022,Koppal,2026-05-21,A+,3,False,
USG004733,FAC022,Koppal,2026-05-22,AB+,3,False,
USG004734,FAC022,Koppal,2026-05-24,B-,3,False,
USG004735,FAC022,Koppal,2026-05-25,B+,1,False,
USG004736,FAC022,Koppal,2026-05-26,O-,3,False,
USG004737,FAC022,Koppal,2026-05-30,O+,2,False,
USG004738,FAC022,Koppal,2026-06-02,O+,3,False,
USG004739,FAC022,Koppal,2026-06-04,O-,1,False,
USG004740,FAC022,Koppal,2026-06-08,B+,2,False,
USG004741,FAC022,Koppal,2026-06-09,AB-,3,False,
USG004742,FAC022,Koppal,2026-06-16,A+,2,False,
USG004743,FAC022,Koppal,2026-06-18,AB-,1,False,
USG004744,FAC022,Koppal,2026-06-19,O+,2,True,Local incident spike
USG004745,FAC022,Koppal,2026-06-19,O-,3,True,Local incident spike
USG004746,FAC022,Koppal,2026-06-20,B-,3,False,
USG004747,FAC022,Koppal,2026-06-23,B+,1,False,
USG004748,FAC022,Koppal,2026-06-28,A-,1,False,
USG004749,FAC022,Koppal,2026-06-30,B+,5,True,Local incident spike
USG004750,FAC022,Koppal,2026-07-01,O-,3,False,
USG004751,FAC022,Koppal,2026-07-04,O+,2,False,
USG004752,FAC022,Koppal,2026-07-11,B+,3,False,
USG004753,FAC022,Koppal,2026-07-14,B+,1,False,
USG004754,FAC022,Koppal,2026-07-15,A+,5,True,Monsoon peak flood-risk weeks
USG004755,FAC022,Koppal,2026-07-19,AB-,4,True,Monsoon peak flood-risk weeks
USG004756,FAC022,Koppal,2026-07-22,O+,3,True,Monsoon peak flood-risk weeks
USG004757,FAC022,Koppal,2026-07-23,O+,3,True,Monsoon peak flood-risk weeks
USG004758,FAC022,Koppal,2026-07-23,AB+,2,True,Monsoon peak flood-risk weeks
USG004759,FAC022,Koppal,2026-07-24,A+,3,True,Monsoon peak flood-risk weeks
USG004760,FAC022,Koppal,2026-07-25,O+,5,True,Monsoon peak flood-risk weeks
USG004761,FAC022,Koppal,2026-07-28,A+,3,True,Monsoon peak flood-risk weeks
USG004762,FAC022,Koppal,2026-07-28,B-,2,True,Monsoon peak flood-risk weeks
USG004763,FAC022,Koppal,2026-07-29,O+,5,True,Monsoon peak flood-risk weeks
USG004764,FAC022,Koppal,2026-07-29,AB+,3,True,Monsoon peak flood-risk weeks
USG004765,FAC022,Koppal,2026-07-29,O-,5,True,Monsoon peak flood-risk weeks
USG004766,FAC022,Koppal,2026-07-30,AB+,5,True,Monsoon peak flood-risk weeks
USG004767,FAC022,Koppal,2026-07-30,AB-,5,True,Monsoon peak flood-risk weeks
USG004768,FAC022,Koppal,2026-07-31,O+,2,True,Monsoon peak flood-risk weeks
USG004769,FAC022,Koppal,2026-07-31,A-,3,True,Monsoon peak flood-risk weeks
USG004770,FAC022,Koppal,2026-07-31,B-,3,True,Monsoon peak flood-risk weeks
USG004771,FAC022,Koppal,2026-08-01,O+,2,True,Monsoon peak flood-risk weeks
USG004772,FAC022,Koppal,2026-08-01,A+,3,True,Monsoon peak flood-risk weeks
USG004773,FAC023,Koppal,2025-08-04,A+,1,True,Monsoon peak flood-risk weeks
USG004774,FAC023,Koppal,2025-08-05,A+,5,True,Monsoon peak flood-risk weeks
USG004775,FAC023,Koppal,2025-08-06,AB+,3,False,
USG004776,FAC023,Koppal,2025-08-08,O+,2,False,
USG004777,FAC023,Koppal,2025-08-14,A+,2,False,
USG004778,FAC023,Koppal,2025-08-15,A+,2,False,
USG004779,FAC023,Koppal,2025-08-22,A-,3,False,
USG004780,FAC023,Koppal,2025-09-02,AB+,3,False,
USG004781,FAC023,Koppal,2025-09-05,A-,3,False,
USG004782,FAC023,Koppal,2025-09-07,O+,3,False,
USG004783,FAC023,Koppal,2025-09-14,A+,2,False,
USG004784,FAC023,Koppal,2025-09-15,O+,3,False,
USG004785,FAC023,Koppal,2025-09-17,O+,4,True,Festival travel peak (Dasara)
USG004786,FAC023,Koppal,2025-09-19,O-,3,True,Festival travel peak (Dasara)
USG004787,FAC023,Koppal,2025-09-20,A+,4,True,Festival travel peak (Dasara)
USG004788,FAC023,Koppal,2025-09-21,O+,3,True,Festival travel peak (Dasara)
USG004789,FAC023,Koppal,2025-09-23,O+,1,True,Festival travel peak (Dasara)
USG004790,FAC023,Koppal,2025-09-24,A+,2,True,Festival travel peak (Dasara)
USG004791,FAC023,Koppal,2025-09-25,A-,4,True,Festival travel peak (Dasara)
USG004792,FAC023,Koppal,2025-09-26,A-,3,True,Festival travel peak (Dasara)
USG004793,FAC023,Koppal,2025-09-30,O+,4,True,Festival travel peak (Dasara)
USG004794,FAC023,Koppal,2025-10-08,O+,3,True,Festival travel peak (Dasara)
USG004795,FAC023,Koppal,2025-10-16,AB+,3,False,
USG004796,FAC023,Koppal,2025-10-26,O+,1,False,
USG004797,FAC023,Koppal,2025-10-29,O+,2,False,
USG004798,FAC023,Koppal,2025-10-30,AB+,3,False,
USG004799,FAC023,Koppal,2025-11-01,A+,1,True,Local incident spike
USG004800,FAC023,Koppal,2025-11-03,A+,2,False,
USG004801,FAC023,Koppal,2025-11-06,A+,3,False,
USG004802,FAC023,Koppal,2025-11-08,O+,2,False,
USG004803,FAC023,Koppal,2025-11-12,O+,3,False,
USG004804,FAC023,Koppal,2025-11-18,AB+,3,False,
USG004805,FAC023,Koppal,2025-11-20,O+,2,False,
USG004806,FAC023,Koppal,2025-11-22,O+,1,False,
USG004807,FAC023,Koppal,2025-11-30,O+,2,False,
USG004808,FAC023,Koppal,2025-12-01,A+,3,False,
USG004809,FAC023,Koppal,2025-12-04,A+,2,False,
USG004810,FAC023,Koppal,2025-12-05,O+,5,True,Local incident spike
USG004811,FAC023,Koppal,2025-12-05,A+,5,True,Local incident spike
USG004812,FAC023,Koppal,2025-12-07,A+,3,False,
USG004813,FAC023,Koppal,2025-12-09,A+,3,False,
USG004814,FAC023,Koppal,2025-12-10,AB+,2,False,
USG004815,FAC023,Koppal,2025-12-12,AB+,3,False,
USG004816,FAC023,Koppal,2025-12-13,O+,1,False,
USG004817,FAC023,Koppal,2025-12-15,O+,1,False,
USG004818,FAC023,Koppal,2025-12-20,AB+,3,False,
USG004819,FAC023,Koppal,2025-12-22,O+,3,False,
USG004820,FAC023,Koppal,2025-12-25,O+,2,False,
USG004821,FAC023,Koppal,2025-12-28,AB+,3,False,
USG004822,FAC023,Koppal,2025-12-31,O+,2,True,New Year travel period
USG004823,FAC023,Koppal,2025-12-31,O-,4,True,New Year travel period
USG004824,FAC023,Koppal,2026-01-03,AB+,3,False,
USG004825,FAC023,Koppal,2026-01-05,AB+,2,False,
USG004826,FAC023,Koppal,2026-01-09,O+,3,False,
USG004827,FAC023,Koppal,2026-01-11,A+,2,False,
USG004828,FAC023,Koppal,2026-01-12,O+,1,False,
USG004829,FAC023,Koppal,2026-01-13,O-,2,False,
USG004830,FAC023,Koppal,2026-01-24,AB+,3,False,
USG004831,FAC023,Koppal,2026-01-30,O+,2,False,
USG004832,FAC023,Koppal,2026-02-04,A+,1,False,
USG004833,FAC023,Koppal,2026-02-07,O+,3,False,
USG004834,FAC023,Koppal,2026-02-08,O+,3,False,
USG004835,FAC023,Koppal,2026-02-12,O+,1,False,
USG004836,FAC023,Koppal,2026-02-15,O+,2,False,
USG004837,FAC023,Koppal,2026-02-18,O-,2,False,
USG004838,FAC023,Koppal,2026-02-19,AB+,3,False,
USG004839,FAC023,Koppal,2026-02-23,A+,2,False,
USG004840,FAC023,Koppal,2026-02-25,A+,1,False,
USG004841,FAC023,Koppal,2026-03-01,O+,1,False,
USG004842,FAC023,Koppal,2026-03-11,O+,2,False,
USG004843,FAC023,Koppal,2026-03-13,O+,2,False,
USG004844,FAC023,Koppal,2026-03-15,AB+,1,False,
USG004845,FAC023,Koppal,2026-03-16,O+,2,False,
USG004846,FAC023,Koppal,2026-03-19,A-,3,False,
USG004847,FAC023,Koppal,2026-03-21,O+,1,False,
USG004848,FAC023,Koppal,2026-03-29,AB+,2,False,
USG004849,FAC023,Koppal,2026-03-31,A+,2,False,
USG004850,FAC023,Koppal,2026-03-31,AB+,1,False,
USG004851,FAC023,Koppal,2026-04-01,O-,2,False,
USG004852,FAC023,Koppal,2026-04-03,O-,2,False,
USG004853,FAC023,Koppal,2026-04-11,A+,3,False,
USG004854,FAC023,Koppal,2026-04-11,O-,3,False,
USG004855,FAC023,Koppal,2026-04-12,O-,2,False,
USG004856,FAC023,Koppal,2026-04-13,O+,1,False,
USG004857,FAC023,Koppal,2026-04-17,O-,1,False,
USG004858,FAC023,Koppal,2026-04-19,A+,2,False,
USG004859,FAC023,Koppal,2026-04-27,A-,3,False,
USG004860,FAC023,Koppal,2026-05-04,A+,3,False,
USG004861,FAC023,Koppal,2026-05-05,O+,2,False,
USG004862,FAC023,Koppal,2026-05-05,AB+,3,False,
USG004863,FAC023,Koppal,2026-05-07,O+,1,False,
USG004864,FAC023,Koppal,2026-05-15,O+,1,False,
USG004865,FAC023,Koppal,2026-05-19,A-,3,False,
USG004866,FAC023,Koppal,2026-05-21,O+,3,False,
USG004867,FAC023,Koppal,2026-05-23,O+,2,False,
USG004868,FAC023,Koppal,2026-05-23,A+,3,False,
USG004869,FAC023,Koppal,2026-05-24,A+,1,False,
USG004870,FAC023,Koppal,2026-06-04,A+,3,False,
USG004871,FAC023,Koppal,2026-06-08,O+,1,False,
USG004872,FAC023,Koppal,2026-06-10,AB+,1,False,
USG004873,FAC023,Koppal,2026-06-11,O+,1,False,
USG004874,FAC023,Koppal,2026-06-13,O+,3,False,
USG004875,FAC023,Koppal,2026-06-24,O+,1,False,
USG004876,FAC023,Koppal,2026-06-29,O+,3,False,
USG004877,FAC023,Koppal,2026-06-29,A+,2,False,
USG004878,FAC023,Koppal,2026-06-29,A-,2,False,
USG004879,FAC023,Koppal,2026-07-01,O+,3,False,
USG004880,FAC023,Koppal,2026-07-03,O-,3,False,
USG004881,FAC023,Koppal,2026-07-03,A-,1,False,
USG004882,FAC023,Koppal,2026-07-06,A-,1,False,
USG004883,FAC023,Koppal,2026-07-08,A-,3,False,
USG004884,FAC023,Koppal,2026-07-12,A-,2,False,
USG004885,FAC023,Koppal,2026-07-14,O+,1,False,
USG004886,FAC023,Koppal,2026-07-14,A+,3,False,
USG004887,FAC024,Koppal,2025-08-02,B+,4,True,Monsoon peak flood-risk weeks
USG004888,FAC024,Koppal,2025-08-02,AB-,1,True,Monsoon peak flood-risk weeks
USG004889,FAC024,Koppal,2025-08-04,O+,5,True,Monsoon peak flood-risk weeks
USG004890,FAC024,Koppal,2025-08-13,AB+,1,False,
USG004891,FAC024,Koppal,2025-08-17,AB+,1,False,
USG004892,FAC024,Koppal,2025-08-19,B-,1,False,
USG004893,FAC024,Koppal,2025-08-21,O+,2,False,
USG004894,FAC024,Koppal,2025-08-25,A-,1,False,
USG004895,FAC024,Koppal,2025-08-26,O+,1,False,
USG004896,FAC024,Koppal,2025-08-27,AB+,3,False,
USG004897,FAC024,Koppal,2025-08-28,B+,1,False,
USG004898,FAC024,Koppal,2025-08-30,B+,3,False,
USG004899,FAC024,Koppal,2025-08-31,B+,3,False,
USG004900,FAC024,Koppal,2025-09-08,A+,2,False,
USG004901,FAC024,Koppal,2025-09-13,O+,2,False,
USG004902,FAC024,Koppal,2025-09-16,A+,4,True,Festival travel peak (Dasara)
USG004903,FAC024,Koppal,2025-09-17,O+,3,True,Festival travel peak (Dasara)
USG004904,FAC024,Koppal,2025-09-18,O+,3,True,Festival travel peak (Dasara)
USG004905,FAC024,Koppal,2025-09-18,A+,4,True,Festival travel peak (Dasara)
USG004906,FAC024,Koppal,2025-09-19,A+,1,True,Festival travel peak (Dasara)
USG004907,FAC024,Koppal,2025-09-20,B+,2,True,Festival travel peak (Dasara)
USG004908,FAC024,Koppal,2025-09-20,AB-,3,True,Festival travel peak (Dasara)
USG004909,FAC024,Koppal,2025-09-21,A-,3,True,Festival travel peak (Dasara)
USG004910,FAC024,Koppal,2025-09-22,A-,5,True,Festival travel peak (Dasara)
USG004911,FAC024,Koppal,2025-09-24,O+,2,True,Festival travel peak (Dasara)
USG004912,FAC024,Koppal,2025-09-24,A-,5,True,Festival travel peak (Dasara)
USG004913,FAC024,Koppal,2025-09-25,A+,4,True,Festival travel peak (Dasara)
USG004914,FAC024,Koppal,2025-09-27,B+,3,True,Festival travel peak (Dasara)
USG004915,FAC024,Koppal,2025-09-29,O+,4,True,Festival travel peak (Dasara)
USG004916,FAC024,Koppal,2025-09-30,B-,4,True,Festival travel peak (Dasara)
USG004917,FAC024,Koppal,2025-10-01,O+,1,True,Festival travel peak (Dasara)
USG004918,FAC024,Koppal,2025-10-01,B+,2,True,Festival travel peak (Dasara)
USG004919,FAC024,Koppal,2025-10-04,B-,1,True,Festival travel peak (Dasara)
USG004920,FAC024,Koppal,2025-10-06,A+,2,True,Festival travel peak (Dasara)
USG004921,FAC024,Koppal,2025-10-06,O-,4,True,Festival travel peak (Dasara)
USG004922,FAC024,Koppal,2025-10-07,A+,5,True,Festival travel peak (Dasara)
USG004923,FAC024,Koppal,2025-10-08,A-,3,True,Festival travel peak (Dasara)
USG004924,FAC024,Koppal,2025-10-10,O+,3,True,Festival travel peak (Dasara)
USG004925,FAC024,Koppal,2025-10-10,AB+,3,True,Festival travel peak (Dasara)
USG004926,FAC024,Koppal,2025-10-11,B+,3,False,
USG004927,FAC024,Koppal,2025-10-12,AB-,1,False,
USG004928,FAC024,Koppal,2025-10-20,O+,2,False,
USG004929,FAC024,Koppal,2025-11-02,O+,1,False,
USG004930,FAC024,Koppal,2025-11-02,B-,1,False,
USG004931,FAC024,Koppal,2025-11-05,O+,3,False,
USG004932,FAC024,Koppal,2025-11-06,O-,3,False,
USG004933,FAC024,Koppal,2025-11-09,A+,3,False,
USG004934,FAC024,Koppal,2025-11-11,AB-,2,False,
USG004935,FAC024,Koppal,2025-11-12,B+,3,False,
USG004936,FAC024,Koppal,2025-11-12,O-,1,False,
USG004937,FAC024,Koppal,2025-11-13,A-,3,False,
USG004938,FAC024,Koppal,2025-11-14,A+,2,False,
USG004939,FAC024,Koppal,2025-11-18,O+,3,False,
USG004940,FAC024,Koppal,2025-11-18,A+,2,False,
USG004941,FAC024,Koppal,2025-11-18,AB+,2,False,
USG004942,FAC024,Koppal,2025-11-18,A-,3,False,
USG004943,FAC024,Koppal,2025-11-19,B+,2,False,
USG004944,FAC024,Koppal,2025-11-23,B+,2,False,
USG004945,FAC024,Koppal,2025-11-26,A+,2,False,
USG004946,FAC024,Koppal,2025-11-27,O+,3,False,
USG004947,FAC024,Koppal,2025-11-28,AB+,2,False,
USG004948,FAC024,Koppal,2025-11-28,B-,2,False,
USG004949,FAC024,Koppal,2025-11-29,O+,2,False,
USG004950,FAC024,Koppal,2025-12-05,B+,2,False,
USG004951,FAC024,Koppal,2025-12-07,A+,3,False,
USG004952,FAC024,Koppal,2025-12-09,O+,1,False,
USG004953,FAC024,Koppal,2025-12-10,A+,3,False,
USG004954,FAC024,Koppal,2025-12-11,B+,3,False,
USG004955,FAC024,Koppal,2025-12-11,AB+,3,False,
USG004956,FAC024,Koppal,2025-12-14,B+,3,False,
USG004957,FAC024,Koppal,2025-12-15,O+,1,False,
USG004958,FAC024,Koppal,2025-12-17,O+,2,False,
USG004959,FAC024,Koppal,2025-12-17,A+,2,False,
USG004960,FAC024,Koppal,2025-12-19,O+,2,False,
USG004961,FAC024,Koppal,2025-12-20,B+,1,False,
USG004962,FAC024,Koppal,2025-12-23,B-,2,False,
USG004963,FAC024,Koppal,2025-12-25,AB-,3,False,
USG004964,FAC024,Koppal,2025-12-28,O+,1,False,
USG004965,FAC024,Koppal,2025-12-30,B+,1,True,New Year travel period
USG004966,FAC024,Koppal,2025-12-31,O+,5,True,New Year travel period
USG004967,FAC024,Koppal,2025-12-31,B+,5,True,New Year travel period
USG004968,FAC024,Koppal,2026-01-01,B+,2,True,New Year travel period
USG004969,FAC024,Koppal,2026-01-01,AB+,3,True,New Year travel period
USG004970,FAC024,Koppal,2026-01-11,O-,3,False,
USG004971,FAC024,Koppal,2026-01-14,A+,3,False,
USG004972,FAC024,Koppal,2026-01-17,B+,2,False,
USG004973,FAC024,Koppal,2026-01-19,B+,1,False,
USG004974,FAC024,Koppal,2026-01-23,O+,3,False,
USG004975,FAC024,Koppal,2026-01-27,O+,2,False,
USG004976,FAC024,Koppal,2026-01-28,B+,3,False,
USG004977,FAC024,Koppal,2026-01-30,O-,2,False,
USG004978,FAC024,Koppal,2026-02-07,B+,2,False,
USG004979,FAC024,Koppal,2026-02-17,O+,1,False,
USG004980,FAC024,Koppal,2026-02-17,A+,1,False,
USG004981,FAC024,Koppal,2026-02-21,B+,2,False,
USG004982,FAC024,Koppal,2026-02-23,B+,1,False,
USG004983,FAC024,Koppal,2026-02-25,A+,3,False,
USG004984,FAC024,Koppal,2026-02-26,B+,1,False,
USG004985,FAC024,Koppal,2026-02-27,AB-,1,False,
USG004986,FAC024,Koppal,2026-03-02,A+,3,False,
USG004987,FAC024,Koppal,2026-03-08,O+,3,False,
USG004988,FAC024,Koppal,2026-03-17,B+,2,False,
USG004989,FAC024,Koppal,2026-03-19,B-,1,False,
USG004990,FAC024,Koppal,2026-03-20,A+,1,False,
USG004991,FAC024,Koppal,2026-03-20,A-,2,False,
USG004992,FAC024,Koppal,2026-03-23,B-,3,False,
USG004993,FAC024,Koppal,2026-03-30,A+,3,False,
USG004994,FAC024,Koppal,2026-04-01,O+,1,False,
USG004995,FAC024,Koppal,2026-04-01,B+,1,False,
USG004996,FAC024,Koppal,2026-04-05,B-,2,False,
USG004997,FAC024,Koppal,2026-04-06,A+,2,False,
USG004998,FAC024,Koppal,2026-04-08,B-,1,False,
USG004999,FAC024,Koppal,2026-04-10,A+,1,False,
USG005000,FAC024,Koppal,2026-04-10,B-,3,False,
USG005001,FAC024,Koppal,2026-04-12,B+,1,False,
USG005002,FAC024,Koppal,2026-04-13,O+,1,False,
USG005003,FAC024,Koppal,2026-04-15,O+,1,False,
USG005004,FAC024,Koppal,2026-04-17,O+,2,False,
USG005005,FAC024,Koppal,2026-04-18,AB+,3,True,Local incident spike
USG005006,FAC024,Koppal,2026-04-20,B+,3,False,
USG005007,FAC024,Koppal,2026-04-22,B+,2,False,
USG005008,FAC024,Koppal,2026-04-24,A+,1,False,
